"ExhTitle","StartDate","EndDate","DisplayName","Gender","Nationality","YearBirth","YearDeath","Movement","ExhibitionLength","ConstituentID","StartYear","count","LifetimeExhibitionLength"
"Prints from Blocks: Gauguin to Now",1983-03-03,1983-05-15,"Georges Braque","Male","French",1882,1963,"Cubism",73,744,1983,2,7367
"Selections from the Permanent Collection: Painting and Sculpture",1984-05-17,NA,"Georges Braque","Male","French",1882,1963,"Cubism",NA,744,1984,2,7367
"Contrasts of Form: Geometric Abstract Art, 1910–1980",1985-10-02,1986-01-07,"Georges Braque","Male","French",1882,1963,"Cubism",97,744,1985,1,7367
"Naked/Nude",1986-05-29,1986-09-30,"Georges Braque","Male","French",1882,1963,"Cubism",124,744,1986,1,7367
"Iliazd and the Illustrated Book",1987-06-16,1987-08-18,"Georges Braque","Male","French",1882,1963,"Cubism",63,744,1987,2,7367
"Collage: Selections from the Permanent Collection",1988-11-03,1989-02-28,"Georges Braque","Male","French",1882,1963,"Cubism",117,744,1988,1,7367
"Master Prints from the Collection",1989-04-06,1989-08-08,"Georges Braque","Male","French",1882,1963,"Cubism",124,744,1989,4,7367
"Painting in Paris",1930-01-19,1930-03-02,"Georges Rouault","Male","French",1871,1958,NA,42,5053,1930,2,6702
"Summer Exhibition: Painting and Sculpture",1932-06-07,1932-10-30,"Georges Rouault","Male","French",1871,1958,NA,145,5053,1932,2,6702
"Summer Exhibition: Painting and Sculpture",1933-07-10,1933-09-30,"Georges Rouault","Male","French",1871,1958,NA,82,5053,1933,2,6702
"Modern Works of Art: 5th Anniversary Exhibition",1934-11-19,1935-01-20,"Georges Rouault","Male","French",1871,1958,NA,62,5053,1934,1,6702
"New Acquisitions: The Collection of Mrs. John D. Rockefeller, Jr.",1936-01-14,1936-02-16,"Georges Rouault","Male","French",1871,1958,NA,33,5053,1936,2,6702
"The Prints of George Rouault",1938-09-28,1938-11-18,"Georges Rouault","Male","French",1871,1958,NA,51,5053,1938,1,6702
"Painting, Sculpture, Prints",1939-05-10,1939-09-30,"Georges Rouault","Male","French",1871,1958,NA,143,5053,1939,1,6702
"Paintings and Sculpture from the Museum Collection",1940-01-12,1940-03-03,"Georges Rouault","Male","French",1871,1958,NA,51,5053,1940,2,6702
"New Acquisitions: A Gift of Paintings from a Trustee",1941-05-06,1941-10-15,"Georges Rouault","Male","French",1871,1958,NA,162,5053,1941,5,6702
"Twentieth Century Portraits",1942-12-09,1943-01-24,"Georges Rouault","Male","French",1871,1958,NA,46,5053,1942,2,6702
"Painting, Sculpture, Prints",1944-05-24,1944-10-15,"Georges Rouault","Male","French",1871,1958,NA,144,5053,1944,1,6702
"What is Modern Painting?",1945-03-06,1945-03-25,"Georges Rouault","Male","French",1871,1958,NA,19,5053,1945,4,6702
"The Museum Collection of Painting",1946-02-19,1946-05-05,"Georges Rouault","Male","French",1871,1958,NA,75,5053,1946,4,6702
"Portraits in Prints",1948-06-01,1948-09-06,"Georges Rouault","Male","French",1871,1958,NA,97,5053,1948,3,6702
"Pictures for Children Aged 3–12 Years",1949-03-18,1949-04-17,"Georges Rouault","Male","French",1871,1958,NA,30,5053,1949,2,6702
"Recent Acquisitions",1950-03-28,1950-05-07,"Georges Rouault","Male","French",1871,1958,NA,40,5053,1950,2,6702
"Selections from 5 New York Private Collections",1951-06-26,1951-09-09,"Georges Rouault","Male","French",1871,1958,NA,75,5053,1951,2,6702
"Recent Acquisitions: Sam A. Lewisohn Bequest",1952-03-19,1952-10-30,"Georges Rouault","Male","French",1871,1958,NA,225,5053,1952,4,6702
"Edward G. Robinson Collection",1953-03-03,1953-04-12,"Georges Rouault","Male","French",1871,1958,NA,40,5053,1953,2,6702
"XXVth Anniversary Exhibition: Paintings from the Museum Collection",1954-10-19,1955-02-06,"Georges Rouault","Male","French",1871,1958,NA,110,5053,1954,2,6702
"Painting and Sculpture from the Museum Collection: New Acquisitions",1955-03-05,1955-04-24,"Georges Rouault","Male","French",1871,1958,NA,50,5053,1955,2,6702
"50 Selections from the Collection of Mr. and Mrs. Walter Bareiss",1958-04-23,1958-05-18,"Georges Rouault","Male","French",1871,1958,NA,25,5053,1958,2,6702
"Portraits from the Museum Collection",1960-05-04,1960-09-18,"Georges Rouault","Male","French",1871,1958,NA,137,5053,1960,1,6702
"The Mrs. Adele R. Levy Collection: A Memorial Exhibition",1961-06-09,1961-07-16,"Georges Rouault","Male","French",1871,1958,NA,37,5053,1961,1,6702
"Painting and Sculpture from the Museum Collection",1964-05-27,NA,"Georges Rouault","Male","French",1871,1958,NA,NA,5053,1964,2,6702
"The School of Paris: Paintings from the Florence May Schoenborn and Samuel A. Marx Collection",1965-11-02,1966-01-02,"Georges Rouault","Male","French",1871,1958,NA,61,5053,1965,1,6702
"Paul J. Sachs Gallery Print Re-installation",1966-03-03,NA,"Georges Rouault","Male","French",1871,1958,NA,NA,5053,1966,2,6702
"The Artist as His Subject",1967-04-28,1967-04-30,"Georges Rouault","Male","French",1871,1958,NA,2,5053,1967,2,6702
"Five Major Loans: Paintings lent by Mrs. Bertram Smith and Norton Simon",1968-08-30,1968-11-11,"Georges Rouault","Male","French",1871,1958,NA,73,5053,1968,1,6702
"Twentieth-Century Art from the Nelson Aldrich Rockefeller Collection",1969-05-28,1969-09-01,"Georges Rouault","Male","French",1871,1958,NA,96,5053,1969,1,6702
"The Artist as Adversary",1971-07-01,1971-09-27,"Georges Rouault","Male","French",1871,1958,NA,88,5053,1971,1,6702
"Prints for Collectors",1972-06-26,1972-09-15,"Georges Rouault","Male","French",1871,1958,NA,81,5053,1972,2,6702
"Recent Acquisitions, 1968–1973",1973-06-15,1973-09-25,"Georges Rouault","Male","French",1871,1958,NA,102,5053,1973,1,6702
"Recent Acquisitions: Painting and Sculpture",1974-03-01,1974-03-24,"Georges Rouault","Male","French",1871,1958,NA,23,5053,1974,2,6702
"Five Recent Acquisitions",1975-04-18,1975-06-22,"Georges Rouault","Male","French",1871,1958,NA,65,5053,1975,2,6702
"The ""Wild Beasts"": Fauvism and Its Affinities",1976-03-26,1976-06-01,"Georges Rouault","Male","French",1871,1958,NA,67,5053,1976,3,6702
"Impresario: Ambroise Vollard",1977-06-06,1977-09-06,"Georges Rouault","Male","French",1871,1958,NA,92,5053,1977,1,6702
"A Treasury of Modern Drawing: The Joan and Lester Avnet Collection",1978-04-28,1978-07-04,"Georges Rouault","Male","French",1871,1958,NA,67,5053,1978,1,6702
"Gifts of Drawing",1979-08-09,1979-11-13,"Georges Rouault","Male","French",1871,1958,NA,96,5053,1979,2,6702
"Around Picasso",1980-05-14,1980-09-30,"Georges Rouault","Male","French",1871,1958,NA,139,5053,1980,1,6702
"Words and Pictures",1981-08-20,1981-10-06,"Georges Rouault","Male","French",1871,1958,NA,47,5053,1981,1,6702
"A Century of Modern Drawing, 1881–1981",1982-03-01,1982-03-16,"Georges Rouault","Male","French",1871,1958,NA,15,5053,1982,1,6702
"The Modern Drawing: 100 Works on Paper from The Museum of Modern Art",1983-10-26,1984-01-03,"Georges Rouault","Male","French",1871,1958,NA,69,5053,1983,1,6702
"Selections from the Permanent Collection: Prints and Illustrated Books",1984-05-17,NA,"Georges Rouault","Male","French",1871,1958,NA,NA,5053,1984,1,6702
"The Expressionist Idiom",1985-05-06,1985-12-18,"Georges Rouault","Male","French",1871,1958,NA,226,5053,1985,1,6702
"Naked/Nude",1986-05-29,1986-09-30,"Georges Rouault","Male","French",1871,1958,NA,124,5053,1986,1,6702
"Master Prints from the Collection",1987-11-20,1988-03-08,"Georges Rouault","Male","French",1871,1958,NA,109,5053,1987,1,6702
"Watercolors: Selections from the Permanent Collection",1989-03-16,1989-07-04,"Georges Rouault","Male","French",1871,1958,NA,110,5053,1989,3,6702
"Painting in Paris",1930-01-19,1930-03-02,"Giorgio de Chirico","Male","Italian",1888,1978,"Metaphysical Art",42,1106,1930,2,5674
"A Brief Survey of Modern Painting",1932-07-20,1932-10-05,"Giorgio de Chirico","Male","Italian",1888,1978,"Metaphysical Art",77,1106,1932,1,5674
"Summer Exhibition: Painting and Sculpture",1933-07-10,1933-09-30,"Giorgio de Chirico","Male","Italian",1888,1978,"Metaphysical Art",82,1106,1933,3,5674
"International Exhibition of Theatre Art",1934-01-15,1934-02-25,"Giorgio de Chirico","Male","Italian",1888,1978,"Metaphysical Art",41,1106,1934,2,5674
"Summer Exhibition: The Museum Collection and a Private Collection on Loan",1935-06-04,1935-09-24,"Giorgio de Chirico","Male","Italian",1888,1978,"Metaphysical Art",112,1106,1935,1,5674
"Cubism and Abstract Art",1936-03-02,1936-04-19,"Giorgio de Chirico","Male","Italian",1888,1978,"Metaphysical Art",48,1106,1936,3,5674
"Painting, Sculpture, Prints",1939-05-10,1939-09-30,"Giorgio de Chirico","Male","Italian",1888,1978,"Metaphysical Art",143,1106,1939,1,5674
"Paintings and Sculpture from the Museum Collection",1940-01-12,1940-03-03,"Giorgio de Chirico","Male","Italian",1888,1978,"Metaphysical Art",51,1106,1940,2,5674
"Painting and Sculpture from the Museum Collection",1941-04-30,1941-05-06,"Giorgio de Chirico","Male","Italian",1888,1978,"Metaphysical Art",6,1106,1941,2,5674
"Twentieth Century Portraits",1942-12-09,1943-01-24,"Giorgio de Chirico","Male","Italian",1888,1978,"Metaphysical Art",46,1106,1942,2,5674
"Recent Acquisitions: European and American Paintings and Rugs",1943-07-28,1943-09-26,"Giorgio de Chirico","Male","Italian",1888,1978,"Metaphysical Art",60,1106,1943,1,5674
"Modern Drawings",1944-02-16,1944-05-10,"Giorgio de Chirico","Male","Italian",1888,1978,"Metaphysical Art",84,1106,1944,3,5674
"What is Modern Painting?",1945-03-06,1945-03-25,"Giorgio de Chirico","Male","Italian",1888,1978,"Metaphysical Art",19,1106,1945,4,5674
"The Museum Collection of Painting",1946-02-19,1946-05-05,"Giorgio de Chirico","Male","Italian",1888,1978,"Metaphysical Art",75,1106,1946,3,5674
"Drawings in the Collection of The Museum of Modern Art",1947-04-15,1947-06-01,"Giorgio de Chirico","Male","Italian",1888,1978,"Metaphysical Art",47,1106,1947,1,5674
"Timeless Aspects of Modern Art",1948-11-16,1949-01-23,"Giorgio de Chirico","Male","Italian",1888,1978,"Metaphysical Art",68,1106,1948,1,5674
"Master Prints from the Museum Collection",1949-05-10,1949-07-10,"Giorgio de Chirico","Male","Italian",1888,1978,"Metaphysical Art",61,1106,1949,2,5674
"Recent Acquisitions",1950-03-28,1950-05-07,"Giorgio de Chirico","Male","Italian",1888,1978,"Metaphysical Art",40,1106,1950,3,5674
"New Lamps",1951-03-27,1951-06-03,"Giorgio de Chirico","Male","Italian",1888,1978,"Metaphysical Art",68,1106,1951,1,5674
"Gallery Expansion and New Acquisitions",1952-12-23,NA,"Giorgio de Chirico","Male","Italian",1888,1978,"Metaphysical Art",NA,1106,1952,1,5674
"XXVth Anniversary Exhibition: Paintings from the Museum Collection",1954-10-19,1955-02-06,"Giorgio de Chirico","Male","Italian",1888,1978,"Metaphysical Art",110,1106,1954,1,5674
"Painting and Sculpture from the Museum Collection: New Acquisitions",1955-03-05,1955-04-24,"Giorgio de Chirico","Male","Italian",1888,1978,"Metaphysical Art",50,1106,1955,2,5674
"Recent Acquisitions",1957-11-13,1958-01-05,"Giorgio de Chirico","Male","Italian",1888,1978,"Metaphysical Art",53,1106,1957,1,5674
"Philip L. Goodwin Collection",1958-10-08,1958-11-09,"Giorgio de Chirico","Male","Italian",1888,1978,"Metaphysical Art",32,1106,1958,2,5674
"100 Drawings from the Museum Collection",1960-10-11,1961-01-02,"Giorgio de Chirico","Male","Italian",1888,1978,"Metaphysical Art",83,1106,1960,1,5674
"Painting and Sculpture from the James Thrall Soby Collection",1961-02-01,1961-03-04,"Giorgio de Chirico","Male","Italian",1888,1978,"Metaphysical Art",31,1106,1961,2,5674
"Painting and Sculpture from the Museum Collection",1964-05-27,NA,"Giorgio de Chirico","Male","Italian",1888,1978,"Metaphysical Art",NA,1106,1964,2,5674
"The School of Paris: Paintings from the Florence May Schoenborn and Samuel A. Marx Collection",1965-11-02,1966-01-02,"Giorgio de Chirico","Male","Italian",1888,1978,"Metaphysical Art",61,1106,1965,1,5674
"The Sidney and Harriet Janis Collection",1968-01-17,1968-03-04,"Giorgio de Chirico","Male","Italian",1888,1978,"Metaphysical Art",47,1106,1968,2,5674
"Twentieth-Century Art from the Nelson Aldrich Rockefeller Collection",1969-05-28,1969-09-01,"Giorgio de Chirico","Male","Italian",1888,1978,"Metaphysical Art",96,1106,1969,1,5674
"Surrealist Illusion from the Museum Collection",1971-02-11,1971-04-18,"Giorgio de Chirico","Male","Italian",1888,1978,"Metaphysical Art",66,1106,1971,2,5674
"Philadelphia in New York: 90 Modern Works from the Philadelphia Museum of Art",1972-10-18,1973-01-07,"Giorgio de Chirico","Male","Italian",1888,1978,"Metaphysical Art",81,1106,1972,1,5674
"25 Recent Acquisitions",1973-01-22,1973-03-18,"Giorgio de Chirico","Male","Italian",1888,1978,"Metaphysical Art",55,1106,1973,3,5674
"Gods, Heroes, and Shepherds",1974-08-23,1974-11-10,"Giorgio de Chirico","Male","Italian",1888,1978,"Metaphysical Art",79,1106,1974,1,5674
"Modern Masters: Manet to Matisse",1975-08-05,1975-09-28,"Giorgio de Chirico","Male","Italian",1888,1978,"Metaphysical Art",54,1106,1975,2,5674
"Between World Wars: Drawing in Europe and America",1976-08-20,1976-11-14,"Giorgio de Chirico","Male","Italian",1888,1978,"Metaphysical Art",86,1106,1976,1,5674
"Artists and Writers",1978-07-10,1978-10-03,"Giorgio de Chirico","Male","Italian",1888,1978,"Metaphysical Art",85,1106,1978,1,5674
"The James Thrall Soby Bequest",1979-03-22,1979-05-09,"Giorgio de Chirico","Male","Italian",1888,1978,"Metaphysical Art",48,1106,1979,3,5674
"Reinstallation of the Collection",1980-10-23,NA,"Giorgio de Chirico","Male","Italian",1888,1978,"Metaphysical Art",NA,1106,1980,2,5674
"Words and Pictures",1981-08-20,1981-10-06,"Giorgio de Chirico","Male","Italian",1888,1978,"Metaphysical Art",47,1106,1981,1,5674
"A Century of Modern Drawing, 1881–1981",1982-03-01,1982-03-16,"Giorgio de Chirico","Male","Italian",1888,1978,"Metaphysical Art",15,1106,1982,2,5674
"The Modern Drawing: 100 Works on Paper from The Museum of Modern Art",1983-10-26,1984-01-03,"Giorgio de Chirico","Male","Italian",1888,1978,"Metaphysical Art",69,1106,1983,1,5674
"Selections from the Permanent Collection: Painting and Sculpture",1984-05-17,NA,"Giorgio de Chirico","Male","Italian",1888,1978,"Metaphysical Art",NA,1106,1984,2,5674
"Drawings Acquisitions",1987-01-24,1987-06-14,"Giorgio de Chirico","Male","Italian",1888,1978,"Metaphysical Art",141,1106,1987,3,5674
"Recent Acquisitions",1988-11-24,1989-01-10,"Giorgio de Chirico","Male","Italian",1888,1978,"Metaphysical Art",47,1106,1988,1,5674
"Painting in Paris",1930-01-19,1930-03-02,"Henri Matisse","Male","French",1869,1954,"Fauvism",42,3832,1930,2,13186
"Memorial Exhibition: The Collection of the Late Lillie P. Bliss",1931-05-17,1931-10-06,"Henri Matisse","Male","French",1869,1954,"Fauvism",142,3832,1931,2,13186
"Summer Exhibition: Painting and Sculpture",1932-06-07,1932-10-30,"Henri Matisse","Male","French",1869,1954,"Fauvism",145,3832,1932,2,13186
"Fruit and Flower Paintings",1933-05-13,1933-05-31,"Henri Matisse","Male","French",1869,1954,"Fauvism",18,3832,1933,4,13186
"The Lillie P. Bliss Collection, 1934",1934-05-14,1934-09-12,"Henri Matisse","Male","French",1869,1954,"Fauvism",121,3832,1934,2,13186
"Summer Exhibition: The Museum Collection and a Private Collection on Loan",1935-06-04,1935-09-24,"Henri Matisse","Male","French",1869,1954,"Fauvism",112,3832,1935,1,13186
"New Acquisitions: The Collection of Mrs. John D. Rockefeller, Jr.",1936-01-14,1936-02-16,"Henri Matisse","Male","French",1869,1954,"Fauvism",33,3832,1936,3,13186
"Summer Exhibition: Painting and Sculpture from the Museum Collection and on Loan",1937-06-23,1937-11-04,"Henri Matisse","Male","French",1869,1954,"Fauvism",134,3832,1937,1,13186
"Painting, Sculpture, Prints",1939-05-10,1939-09-30,"Henri Matisse","Male","French",1869,1954,"Fauvism",143,3832,1939,1,13186
"Paintings and Sculpture from the Museum Collection",1940-01-12,1940-03-03,"Henri Matisse","Male","French",1869,1954,"Fauvism",51,3832,1940,5,13186
"New Acquisitions: A Gift of Paintings from a Trustee",1941-05-06,1941-10-15,"Henri Matisse","Male","French",1869,1954,"Fauvism",162,3832,1941,5,13186
"Twentieth Century Portraits",1942-12-09,1943-01-24,"Henri Matisse","Male","French",1869,1954,"Fauvism",46,3832,1942,2,13186
"Modern Drawings",1944-02-16,1944-05-10,"Henri Matisse","Male","French",1869,1954,"Fauvism",84,3832,1944,3,13186
"What is Modern Painting?",1945-03-06,1945-03-25,"Henri Matisse","Male","French",1869,1954,"Fauvism",19,3832,1945,3,13186
"Recent Acquisitions in Painting and Sculpture",1946-02-06,1946-02-24,"Henri Matisse","Male","French",1869,1954,"Fauvism",18,3832,1946,6,13186
"Large-Scale Modern Paintings",1947-04-01,1947-05-04,"Henri Matisse","Male","French",1869,1954,"Fauvism",33,3832,1947,2,13186
"Portraits in Prints",1948-06-01,1948-09-06,"Henri Matisse","Male","French",1869,1954,"Fauvism",97,3832,1948,3,13186
"Pictures for Children Aged 3–12 Years",1949-03-18,1949-04-17,"Henri Matisse","Male","French",1869,1954,"Fauvism",30,3832,1949,4,13186
"Recent Acquisitions",1950-01-31,1950-05-07,"Henri Matisse","Male","French",1869,1954,"Fauvism",96,3832,1950,1,13186
"From the Alfred Stieglitz Collection: An Extended Loan from the Metropolitan Museum of Art",1951-05-22,1951-08-12,"Henri Matisse","Male","French",1869,1954,"Fauvism",82,3832,1951,4,13186
"Posters by Painters and Sculptors",1952-03-04,1952-05-11,"Henri Matisse","Male","French",1869,1954,"Fauvism",68,3832,1952,3,13186
"Edward G. Robinson Collection",1953-03-03,1953-04-12,"Henri Matisse","Male","French",1869,1954,"Fauvism",40,3832,1953,4,13186
"Faces and Figures: Drawings from the Collection of The Museum of Modern Art",1954-04-21,1954-06-06,"Henri Matisse","Male","French",1869,1954,"Fauvism",46,3832,1954,3,13186
"Painting and Sculpture from the Museum Collection: New Acquisitions",1955-03-05,1955-04-24,"Henri Matisse","Male","French",1869,1954,"Fauvism",50,3832,1955,7,13186
"Matisse Maquette: The Sheaf",1956-03-28,NA,"Henri Matisse","Male","French",1869,1954,"Fauvism",NA,3832,1956,3,13186
"50 Selections from the Collection of Mr. and Mrs. Walter Bareiss",1958-04-23,1958-05-18,"Henri Matisse","Male","French",1869,1954,"Fauvism",25,3832,1958,3,13186
"Fifty Modern Paintings and Sculpture Especially Donated for the Benefit of the 30th Anniversary Fund of The Museum of Modern Art",1960-04-20,NA,"Henri Matisse","Male","French",1869,1954,"Fauvism",NA,3832,1960,5,13186
"The Mrs. Adele R. Levy Collection: A Memorial Exhibition",1961-06-09,1961-07-16,"Henri Matisse","Male","French",1869,1954,"Fauvism",37,3832,1961,3,13186
